locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_008425	EKN05_008425	antitermination protein	CDS	-0.314056556064181	3.24138206381475	0.287190761479375	0.585515312437238	0.232461742743558
EKN05_000650	yggV	XTP/dITP diphosphatase	CDS	-0.132351885359458	5.16800164560727	0.287465655965643	0.585764677946976	0.232276820150529
EKN05_019555	yicI	alpha-xylosidase	CDS	-0.122027116810102	5.84202127130551	0.287876418138273	0.586290487656674	0.231887152023167
EKN05_000230	hldE	bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE	CDS	0.166255050010195	7.44865287551917	0.288791045660963	0.587841370250497	0.230739853038385
EKN05_020660	tatC	Sec-independent protein translocase subunit TatC	CDS	0.113158903189105	8.16831503092967	0.289294002516607	0.588553087260866	0.23021435785942
EKN05_016265	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	CDS	0.219911794769206	7.20851237403704	0.289503064796277	0.588666454318278	0.230130712140202
EKN05_001970	pcm	protein-L-isoaspartate O-methyltransferase	CDS	0.151729458275032	7.13302765476825	0.289976339745253	0.588930827870804	0.2299357117293
EKN05_019225	EKN05_019225	HlyD family secretion protein	CDS	0.121712965009975	6.98716746295853	0.290068634924991	0.588930827870804	0.2299357117293
EKN05_016605	EKN05_016605	IS1 family transposase	pseudo	0.343953861626924	5.65583519336685	0.290093304377101	0.588930827870804	0.2299357117293
EKN05_021835	asd	aspartate-semialdehyde dehydrogenase	CDS	-0.129433514629381	8.51999573245545	0.290285406727499	0.589009342720332	0.229877816486741
EKN05_020805	hemN	oxygen-independent coproporphyrinogen III oxidase	CDS	0.096701247920553	8.52690035288522	0.290520676848029	0.589175318763646	0.229755454547102
EKN05_003310	EKN05_003310	IS1 family transposase	CDS	0.131866482671653	6.30166695632882	0.290693640895992	0.5892148296725	0.229726331137136
EKN05_017195	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	CDS	-0.116920841215114	8.18221494641674	0.291062459535807	0.589651072378872	0.229404907286524
EKN05_017535	EKN05_017535	hypothetical protein	CDS	-0.205125010296133	5.82412928056567	0.291505594358223	0.590237329504861	0.228973327053444
EKN05_013935	EKN05_013935	hypothetical protein	pseudo	-0.341618930673551	3.44391791411732	0.2917113450651	0.590342569164427	0.228895898996945
EKN05_005440	EKN05_005440	hypothetical protein	CDS	0.16005561912288	7.65168792803327	0.293493080030713	0.593635371042101	0.226480230049198
EKN05_012755	EKN05_012755	epoxyqueuosine reductase QueH	CDS	0.103552768326561	8.77532397184285	0.293859120339608	0.594062750386391	0.226167678407384
EKN05_009215	EKN05_009215	SAM-dependent methyltransferase	pseudo	-0.267238289046622	3.19907447807008	0.294411922445153	0.594710447878032	0.225694431744678
EKN05_006300	tar	methyl-accepting chemotaxis protein II	CDS	-0.241687381201581	3.60637559077485	0.294489336133404	0.594710447878032	0.225694431744678
EKN05_011765	EKN05_011765	hypothetical protein	CDS	0.176355179021702	6.58540493702043	0.294746097291519	0.59491601866569	0.225544337135791
EKN05_006705	znuC	zinc ABC transporter ATP-binding protein ZnuC	CDS	-0.302812097288584	7.79542467538443	0.294989673704555	0.59509477527682	0.225413862671531
EKN05_002800	glrR	two-component system response regulator GlrR	CDS	-0.163911013120669	5.68278020227002	0.295513618223793	0.595804323943954	0.224896349294548
EKN05_019030	EKN05_019030	acyltransferase	CDS	0.143138674851046	5.50726571987188	0.295685596842931	0.595804323943954	0.224896349294548
EKN05_007340	fdnG	formate dehydrogenase-N subunit alpha	CDS	0.19159784893516	7.73934356142654	0.295806991778374	0.595804323943954	0.224896349294548
EKN05_002425	mazG	nucleoside triphosphate pyrophosphohydrolase	CDS	0.430904277000832	6.46695618302521	0.295974543816222	0.595820463252593	0.224884585167519
EKN05_004180	menB	1	CDS	-0.199430108842663	6.30443109615504	0.296125408670473	0.595820463252593	0.224884585167519
EKN05_020355	rhoL	rho operon leader peptide rhoL	CDS	-0.21869114781383	10.4524830044577	0.297325999016521	0.597922739771831	0.22335492948731
EKN05_004335	ubiG	bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase	CDS	0.191181575703556	6.06536590206339	0.297594523082403	0.598095597356723	0.223229394462526
EKN05_014245	ybaT	amino acid permease	CDS	0.154914337066349	8.87843403415167	0.29772354429505	0.598095597356723	0.223229394462526
EKN05_022725	EKN05_022725	DUF1656 domain-containing protein	CDS	0.190046323093535	3.91702927500386	0.297938718629081	0.598214822603055	0.223142830196441
EKN05_007990	rstB	two-component system sensor histidine kinase RstB	pseudo	0.136695079531071	5.33396473163584	0.29812686471795	0.59827968303827	0.223095745100768
EKN05_023075	infB	translation initiation factor IF-2	CDS	0.195383198326095	9.22447589482293	0.298627534577868	0.598971319354459	0.22259397250936
EKN05_022085	rpe	ribulose-phosphate 3-epimerase	CDS	0.153882087345459	6.46093513360809	0.299567437988526	0.600246681017137	0.221670232636913
EKN05_014325	EKN05_014325	YbaB/EbfC family nucleoid-associated protein	CDS	-0.141264314468543	5.58819299000897	0.299576098158071	0.600246681017137	0.221670232636913
EKN05_013645	citC	[citrate (pro-3S)-lyase] ligase	pseudo	0.15537838010615	5.64407432065498	0.299772142517026	0.600326163340044	0.221612728863676
EKN05_018350	adiA	arginine decarboxylase	CDS	-0.121845206808584	6.01729344903202	0.300001599877032	0.600472441046886	0.22150691994453
EKN05_020550	corA	magnesium/cobalt transporter CorA	CDS	0.238528527139002	5.81257556831134	0.30021877805906	0.600570225064397	0.221436202957506
EKN05_017250	amiB	N-acetylmuramoyl-L-alanine amidase AmiB	CDS	-0.102301808948204	8.16408699369411	0.300574829374589	0.600570225064397	0.221436202957506
EKN05_017990	EKN05_017990	YjbH domain-containing protein	CDS	-0.149678717425028	4.33183142643938	0.300754898437588	0.600570225064397	0.221436202957506
EKN05_019700	EKN05_019700	NCS2 family permease	CDS	-0.18558151613266	3.83788759666064	0.300775414648529	0.600570225064397	0.221436202957506
EKN05_003280	EKN05_003280	NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase	CDS	0.160942088114189	8.44278729804819	0.30083264985643	0.600570225064397	0.221436202957506
EKN05_012540	EKN05_012540	endonuclease/exonuclease/phosphatase family protein	CDS	-0.147979292084307	7.61175984204292	0.301871735877322	0.602047545769665	0.220369209655754
EKN05_011100	EKN05_011100	curli production assembly/transport protein CsgG	pseudo	-0.137349981931046	6.8146917402501	0.301894837754212	0.602047545769665	0.220369209655754
EKN05_020865	yihO	MFS transporter	CDS	-0.242511763487699	4.0778666553629	0.30208973254602	0.602047545769665	0.220369209655754
EKN05_014955	betB	betaine-aldehyde dehydrogenase	pseudo	-0.132505699106409	6.9578312226584	0.302199953294646	0.602047545769665	0.220369209655754
EKN05_017620	pmbA	metalloprotease PmbA	CDS	-0.114068865784743	8.78753918780692	0.303605400626958	0.604533782679923	0.218579424792415
EKN05_022975	sfsB	DNA-binding transcriptional regulator SfsB	CDS	0.163349007442351	6.09822138912388	0.304047887566391	0.60508419172259	0.218184193187766
EKN05_022845	EKN05_022845	DUF1016 family protein	CDS	-0.253724616311453	5.37092408479106	0.30431453603288	0.60508419172259	0.218184193187766
EKN05_020840	EKN05_020840	IS4-like element IS4 family transposase	CDS	-0.468202964090758	3.63972283245202	0.304429126959163	0.60508419172259	0.218184193187766
EKN05_023755	EKN05_023755	IS3 family transposase	pseudo	0.315485670181333	3.14753329596349	0.304512284034396	0.60508419172259	0.218184193187766
EKN05_018320	pmrR	LpxT activity modulator PmrR	CDS	-0.291525327142075	5.70985261463779	0.304790032496751	0.605284130061435	0.218040712700862
EKN05_006825	EKN05_006825	hypothetical protein	CDS	-0.248465457681061	3.53653082858844	0.304928238483672	0.605284130061435	0.218040712700862
EKN05_022995	EKN05_022995	DMT family transporter	CDS	0.16953583953758	6.56923597915083	0.305338892894641	0.605786051587869	0.217680730653476
EKN05_019525	spoT	bifunctional GTP diphosphokinase/guanosine-3'	CDS	-0.112084930086364	9.50484359858469	0.305528425792071	0.605848980689959	0.217635618452053
EKN05_000800	EKN05_000800	energy-coupling factor ABC transporter ATP-binding protein	CDS	-0.245967184992901	3.5530475565478	0.306644372599793	0.607747933097886	0.216276509482914
EKN05_012380	ldtB	L	CDS	-0.0997493604220984	7.39104315137988	0.306999429912921	0.60796865321018	0.216118812320685
EKN05_008055	EKN05_008055	serine protease	CDS	0.0949734265705809	8.64475286035315	0.307072471626606	0.60796865321018	0.216118812320685
EKN05_005495	hisD	histidinol dehydrogenase	CDS	-0.158843194951461	5.29943257439565	0.307358583287513	0.608221443938537	0.215938272090601
EKN05_009760	pgpB	phosphatidylglycerophosphatase B	CDS	-0.121628845784552	7.19630455901287	0.308295552285198	0.609622433275857	0.214939059928536
EKN05_008625	thrS	threonine--tRNA ligase	CDS	0.113868399113163	9.71916975198847	0.308384153535221	0.609622433275857	0.214939059928536
EKN05_016210	zapD	cell division protein ZapD	CDS	-0.137020140239728	5.72132402377141	0.309393336475635	0.6110272960396	0.213939388358775
EKN05_012315	gsiD	glutathione ABC transporter permease GsiD	CDS	0.260221369061854	5.79141658837389	0.309413144959881	0.6110272960396	0.213939388358775
EKN05_002030	EKN05_002030	type I toxin-antitoxin system Hok family toxin	CDS	0.612773101060526	3.86127795828862	0.309766487726371	0.611410563692307	0.213667061989314
EKN05_021065	cpxA	envelope stress sensor histidine kinase CpxA	CDS	0.104283212894854	8.47811092592967	0.310032105567045	0.611620376809807	0.213518054017336
EKN05_012860	EKN05_012860	hypothetical protein	CDS	0.208352567368939	5.35977137256456	0.310564877375992	0.612356735617069	0.21299550077344
EKN05_011120	ghrA	glyoxylate/hydroxypyruvate reductase GhrA	pseudo	-0.110616566731262	5.92388736048594	0.310749445300393	0.612406119357397	0.212960478343024
EKN05_006765	EKN05_006765	tellurite resistance TerB family protein	CDS	0.153192196902853	6.74897604343307	0.311348921032185	0.612804347957689	0.212678161966619
EKN05_018255	EKN05_018255	formate dehydrogenase subunit alpha	pseudo	-0.186339235827885	6.13800614936081	0.311392898090643	0.612804347957689	0.212678161966619
EKN05_010040	narH	nitrate reductase subunit beta	CDS	0.170310263812167	9.73921587105077	0.311430394078003	0.612804347957689	0.212678161966619
EKN05_004660	EKN05_004660	pseudouridine-5'-phosphate glycosidase	CDS	-0.21915634190188	4.42856570958314	0.311980291376169	0.613294053587197	0.212331246150249
EKN05_021270	ldrD	type I toxin-antitoxin system toxic polypeptide LdrD	CDS	0.209174429834867	5.57577779182825	0.311998772246886	0.613294053587197	0.212331246150249
EKN05_012545	clsB	cardiolipin synthase ClsB	CDS	0.113996433657392	7.0909042416611	0.312781367430634	0.614517742869092	0.211465573283797
EKN05_004405	ompC	porin OmpC	CDS	-0.154594405013245	12.2169044372179	0.313201531209347	0.615028479955337	0.211104773003337
EKN05_006470	EKN05_006470	HNH endonuclease	CDS	0.26355384367882	3.19477670542166	0.313506711189988	0.615172739024792	0.211002918254456
EKN05_013185	nagD	ribonucleotide monophosphatase NagD	CDS	0.0961364127501558	7.69530445750643	0.313595480664631	0.615172739024792	0.211002918254456
EKN05_004855	EKN05_004855	MerR family transcriptional regulator	pseudo	0.178736130519991	6.29905692827551	0.314391550924858	0.616419389172895	0.210123709216495
EKN05_019905	rnpA	ribonuclease P protein component	CDS	0.252374299382704	7.11062318749785	0.315151285047898	0.617450837351578	0.20939761607139
EKN05_007890	EKN05_007890	DUF2569 domain-containing protein	CDS	0.171103306301344	6.4427425086248	0.315239291797107	0.617450837351578	0.20939761607139
EKN05_009865	trpA	tryptophan synthase subunit alpha	CDS	0.126103012124651	5.6421759184004	0.315541237089808	0.617602513603153	0.209290945117661
EKN05_012665	ipaH_6	invasion protein	CDS	-0.175194370257704	9.15652513477268	0.315638481815417	0.617602513603153	0.209290945117661
EKN05_006395	EKN05_006395	VOC family protein	CDS	-0.195631541833956	4.18911160433832	0.316259012052053	0.618501450467566	0.208659277555764
EKN05_014805	aroL	shikimate kinase AroL	CDS	-0.123682281677284	6.47026882877747	0.316568280664667	0.618791053702474	0.208455973828093
EKN05_024120	EKN05_024120	IS256 family transposase	pseudo	-0.184071255735001	5.21249599550453	0.316926126808026	0.619110591328371	0.208231766305101
EKN05_004070	nuoA	NADH-quinone oxidoreductase subunit NuoA	CDS	-0.114091356442485	8.23936484411617	0.317054290844381	0.619110591328371	0.208231766305101
EKN05_010315	hlyE	hemolysin HlyE	pseudo	0.260416188757395	4.33136041228545	0.317505604355998	0.619676672660231	0.207834852286053
EKN05_004090	nuoF	NADH-quinone oxidoreductase subunit NuoF	CDS	0.172814489456888	7.87791367825427	0.318217398399913	0.620722612997829	0.207102432927331
EKN05_018885	metJ	met regulon transcriptional regulator MetJ	CDS	0.10653153223649	7.32073735131011	0.318471810158525	0.620722612997829	0.207102432927331
EKN05_000515	EKN05_000515	N-acetyltransferase	pseudo	-0.149355962649001	4.99527925163796	0.318526581819673	0.620722612997829	0.207102432927331
EKN05_014545	EKN05_014545	cytochrome o ubiquinol oxidase subunit II	pseudo	0.194430318101637	3.79662209632	0.318751010380851	0.620844814232413	0.207016942085885
EKN05_006400	cutC	copper homeostasis protein CutC	CDS	0.165467415671157	8.99422753284556	0.319328707023267	0.621654617780081	0.206450835972812
EKN05_008855	EKN05_008855	pyrimidine (deoxy)nucleoside triphosphate diphosphatase	CDS	-0.20813483256909	5.37762327988476	0.319709903473557	0.621845256246299	0.206317674343616
EKN05_014310	adk	adenylate kinase	CDS	0.137536067606821	8.11160522028828	0.319750595423338	0.621845256246299	0.206317674343616
EKN05_012215	EKN05_012215	hypothetical protein	CDS	0.643801312976006	5.20272104307358	0.319964989319822	0.621947136201922	0.206246527578431
EKN05_020675	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase	CDS	-0.0901758710227478	8.87504210283912	0.320438647784301	0.622192923910352	0.20607493235326
EKN05_012915	EKN05_012915	hypothetical protein	CDS	0.418968006369452	3.24544116436731	0.320508364113593	0.622192923910352	0.20607493235326
EKN05_022200	ppiA	peptidylprolyl isomerase A	CDS	-0.13043008877867	8.55422548437979	0.320577651340108	0.622192923910352	0.20607493235326
EKN05_000115	EKN05_000115	tRNA-binding protein	pseudo	-0.194138536807007	4.91765980467869	0.321148632251086	0.622585582865463	0.20580094043871
EKN05_014235	EKN05_014235	NfeD family protein	CDS	0.110252543437605	7.41106638977995	0.321259682434672	0.622585582865463	0.20580094043871
EKN05_022155	frlB	fructoselysine 6-phosphate deglycase	CDS	-0.238489890989449	3.32749652541934	0.321266485974598	0.622585582865463	0.20580094043871
EKN05_019105	EKN05_019105	YhcH/YjgK/YiaL family protein	pseudo	0.227608981461667	3.73495470337501	0.321781819588807	0.623269629365	0.205324034860838
EKN05_024215	EKN05_024215	conjugative relaxase	CDS	-0.226267010399931	4.86249758254475	0.322180498222732	0.623453567871233	0.205195885358168
EKN05_022235	EKN05_022235	OsmC family protein	CDS	-0.150280216760774	7.02557943069092	0.322201583395813	0.623453567871233	0.205195885358168
EKN05_014165	EKN05_014165	hydroxypyruvate isomerase	pseudo	0.36967765193273	4.8661945208086	0.322727407628105	0.624156432183524	0.204706549548685
EKN05_020275	maoP	macrodomain Ori organization protein MaoP	CDS	-0.174996676478392	7.99033283482352	0.322984982273766	0.624340053851454	0.20457880248875
EKN05_005455	EKN05_005455	UDP-glucose 6-dehydrogenase	pseudo	-0.127391870352902	5.46201703714228	0.323176804553412	0.624396453286637	0.204539572493696
EKN05_001605	proX	proline/glycine betaine ABC transporter substrate-binding protein ProX	CDS	0.1699573655656	6.76978042732617	0.323597912889039	0.624895567193672	0.204192556065758
EKN05_018685	coaA	type I pantothenate kinase	CDS	-0.164750698487153	6.84757321835673	0.323783814889721	0.624940203801729	0.204161535298025
EKN05_016020	sfsA	DNA/RNA nuclease SfsA	CDS	0.193933974491908	8.20020734863424	0.32408322723527	0.62520377354583	0.203978409371364
EKN05_009465	EKN05_009465	LysR family transcriptional regulator	CDS	-0.144747156513256	7.03363228670739	0.324373380929149	0.625309538626657	0.203904946433155
EKN05_021465	EKN05_021465	Damage inducible protein	CDS	0.364620506084161	7.55590056954873	0.32469322870437	0.625309538626657	0.203904946433155
EKN05_009255	EKN05_009255	IS1 family transposase	pseudo	-0.302403374846717	3.69742381860411	0.32502553520039	0.625309538626657	0.203904946433155
EKN05_008850	EKN05_008850	CDP-alcohol phosphatidyltransferase family protein	CDS	-0.179048980395264	5.67678358088439	0.325065260584049	0.625309538626657	0.203904946433155
EKN05_003260	nudK	GDP-mannose pyrophosphatase NudK	CDS	0.249914924151026	4.87392107844008	0.325066016680133	0.625309538626657	0.203904946433155
EKN05_002900	EKN05_002900	alpha/beta hydrolase	CDS	0.168922001621644	5.6163037258027	0.325259654426497	0.625309538626657	0.203904946433155
EKN05_014920	tauA	taurine ABC transporter substrate-binding protein	CDS	-0.143395687141541	6.05558987656897	0.325278236165	0.625309538626657	0.203904946433155
EKN05_015260	EKN05_015260	XRE family transcriptional regulator	CDS	-0.184890801657588	7.01479629797944	0.326439206101103	0.627181251217869	0.202606932808193
EKN05_003690	EKN05_003690	CoA:oxalate CoA-transferase	CDS	-0.136197338003436	5.25379916072684	0.326680070197654	0.627181251217869	0.202606932808193
EKN05_011745	mukE	chromosome partition protein MukE	CDS	-0.22045216442058	5.00876025651432	0.326841922011672	0.627181251217869	0.202606932808193
EKN05_022420	rpsN	30S ribosomal protein S14	CDS	-0.149859921183957	8.61820642370897	0.327322258424415	0.627181251217869	0.202606932808193
EKN05_014675	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	CDS	0.0942434751099386	6.92306200936916	0.327412032307869	0.627181251217869	0.202606932808193
EKN05_001995	ftsB	cell division protein FtsB	CDS	0.220445994956517	5.61202716789078	0.327460130651252	0.627181251217869	0.202606932808193
EKN05_016960	hpcR	homoprotocatechuate degradative operon repressor	CDS	0.154888852621828	4.91590196457334	0.327557949291814	0.627181251217869	0.202606932808193
EKN05_017125	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	CDS	-0.260638129150038	3.04089381165307	0.327665413500132	0.627181251217869	0.202606932808193
EKN05_020645	ubiB	ubiquinone biosynthesis regulatory protein kinase UbiB	CDS	-0.0893924316036065	8.31132912521821	0.327722216708269	0.627181251217869	0.202606932808193
EKN05_024445	pWR501_0205	type II toxin-antitoxin system RelB/DinJ family antitoxin	CDS	-0.20326125130476	9.99614227199715	0.32825765357532	0.627634584428504	0.202293133579948
EKN05_019720	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	CDS	0.236549938758723	3.34532265248874	0.328334898971309	0.627634584428504	0.202293133579948
EKN05_002750	pinE	site-specific DNA recombinase	pseudo	0.227449800208166	5.48517058046503	0.328449565021325	0.627634584428504	0.202293133579948
EKN05_010465	EKN05_010465	terminase large subunit	CDS	0.169912903259636	3.95822798622907	0.328890095640427	0.627917992970054	0.202097072068824
EKN05_009130	EKN05_009130	hypothetical protein	pseudo	0.1954917419088	6.89901121942093	0.329277454419727	0.627917992970054	0.202097072068824
EKN05_002400	queE	7-carboxy-7-deazaguanine synthase QueE	CDS	0.100914142381675	7.89017857165299	0.329484768465857	0.627917992970054	0.202097072068824
EKN05_004280	glpT	glycerol-3-phosphate transporter	CDS	0.1048584617272	7.61904851168654	0.329545494570405	0.627917992970054	0.202097072068824
EKN05_001380	EKN05_001380	DUF2799 domain-containing protein	CDS	-0.174764803396628	6.72979529914744	0.329687717619859	0.627917992970054	0.202097072068824
EKN05_001450	recN	DNA repair protein RecN	CDS	0.104744092382826	7.69933142016634	0.329702904667397	0.627917992970054	0.202097072068824
EKN05_019365	kbl	glycine C-acetyltransferase	CDS	-0.0964252151600656	8.12189534712813	0.329742816834496	0.627917992970054	0.202097072068824
EKN05_021685	zntA	Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA	CDS	0.108942584656423	7.4591032824977	0.330116367184673	0.628093466224539	0.201975724343718
EKN05_018540	zraR	sigma-54-dependent response regulator transcription factor ZraR	CDS	-0.314205864415946	4.3320311641056	0.330266717867573	0.628093466224539	0.201975724343718
EKN05_007740	lhr	ATP-dependent helicase	pseudo	0.126357296328589	6.95926239102371	0.33032579012955	0.628093466224539	0.201975724343718
EKN05_001530	csiR	DNA-binding transcriptional regulator CsiR	CDS	0.0953043871820958	8.44070662278934	0.331643743050585	0.629850998773022	0.20076217763246
EKN05_019795	glvC	PTS sugar transporter subunit IIB	CDS	-0.183926281944743	3.64236372609665	0.331684815485513	0.629850998773022	0.20076217763246
EKN05_011790	msbA	lipid A export ATP-binding/permease MsbA	CDS	-0.107450215740848	7.68810575032427	0.331876288266812	0.629850998773022	0.20076217763246
EKN05_000535	glcF	glycolate oxidase subunit GlcF	pseudo	-0.152977787098914	6.27563709664301	0.332134297385556	0.629850998773022	0.20076217763246
EKN05_012445	rlmF	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	CDS	-0.214465022609586	4.33442895225925	0.332321175091425	0.629850998773022	0.20076217763246
EKN05_018955	fpr	ferredoxin--NADP(+) reductase	CDS	0.116003212958625	6.86253312577028	0.332498056376475	0.629850998773022	0.20076217763246
EKN05_004170	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	CDS	0.104042386780913	7.73366409163165	0.332613604675483	0.629850998773022	0.20076217763246
EKN05_019335	envC	murein hydrolase activator EnvC	CDS	-0.0980909487133422	7.60119528215568	0.332686207569873	0.629850998773022	0.20076217763246
EKN05_017355	sugE	quaternary ammonium compound-resistance protein SugE	CDS	0.11154800038457	8.84154128989286	0.332726706306769	0.629850998773022	0.20076217763246
EKN05_009220	ipaH3	T3SS effector E3 ubiquitin-protein ligase IpaH3	CDS	0.366463667617808	3.4355753631292	0.332939593779141	0.629943371374137	0.20069848960215
EKN05_013225	fur	ferric iron uptake transcriptional regulator	CDS	0.144067048683388	7.47899521215512	0.333167832879234	0.630064684937626	0.200614861864847
EKN05_010350	EKN05_010350	hypothetical protein	pseudo	-0.293351228969318	3.50994787302131	0.33362884583746	0.630625868621374	0.200228218223241
EKN05_015675	rnhA	ribonuclease HI	CDS	0.143976322477065	5.74840707170287	0.334293055852985	0.631570394399414	0.199578236248163
EKN05_016040	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	CDS	0.110746872516291	6.30233783487145	0.334728754406517	0.632082483111962	0.199226245098953
EKN05_006905	ogt	methylated-DNA--[protein]-cysteine S-methyltransferase	CDS	-0.118889484431787	6.07292395245523	0.335168259382866	0.632484798322546	0.198949908229571
EKN05_004585	yejB	microcin C ABC transporter permease YejB	CDS	0.0976241195923045	7.68097755885053	0.335271311431722	0.632484798322546	0.198949908229571
EKN05_019375	rfaD	ADP-glyceromanno-heptose 6-epimerase	CDS	-0.101292612206199	7.536965031919	0.336345917965165	0.634190869015763	0.197780015170198
EKN05_013605	modE	molybdenum-dependent transcriptional regulator	CDS	0.10465823763585	6.02282771846266	0.336884143792475	0.634190869015763	0.197780015170198
EKN05_013410	EKN05_013410	hypothetical protein	CDS	-0.209292288950788	6.80661115924592	0.336941738565144	0.634190869015763	0.197780015170198
EKN05_019395	waaD	lipopolysaccharide N-acetylglucosaminyltransferase	CDS	0.136913047399618	6.80265050852612	0.337000516557603	0.634190869015763	0.197780015170198
EKN05_016730	creA	protein CreA	CDS	0.222628996765147	3.77117130296407	0.337001660013586	0.634190869015763	0.197780015170198
EKN05_007795	slyA	transcriptional regulator SlyA	CDS	0.097793534629099	8.27697660820258	0.337393537681303	0.634380493069718	0.197650179855696
EKN05_009660	puuP	putrescine/proton symporter PuuP	CDS	-0.111087322415654	6.41538546319104	0.337432916605461	0.634380493069718	0.197650179855696
EKN05_001295	rlmM	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	CDS	-0.0974033875356011	7.30785190836517	0.337795630035805	0.634751553454457	0.197396227585595
EKN05_019975	yieH	6-phosphogluconate phosphatase	CDS	-0.118662213630388	5.05245117588427	0.338099154536379	0.634940804400856	0.197266762141755
EKN05_007330	yddG	aromatic amino acid exporter YddG	CDS	0.146547382033896	5.47233219570146	0.338227128158309	0.634940804400856	0.197266762141755
EKN05_015785	EKN05_015785	YaeF family permuted papain-like enzyme	CDS	-0.113532605147704	6.27394394672387	0.338746941551356	0.635605820437759	0.196812134478461
EKN05_012405	ompX	outer membrane protein OmpX	CDS	0.177737700956411	11.3101603494791	0.338982868523221	0.635737778339347	0.196721980111436
EKN05_003210	EKN05_003210	tRNA cytosine(34) acetyltransferase TmcA	CDS	0.111394460752526	7.21762717863259	0.33925662872875	0.635882451588682	0.196623160050765
EKN05_000435	EKN05_000435	TIGR00645 family protein	CDS	-0.139047655990171	6.59000992657944	0.339391285049547	0.635882451588682	0.196623160050765
EKN05_010945	EKN05_010945	rhodanese-related sulfurtransferase	CDS	-0.124331872041325	5.04712589883037	0.340169490183559	0.63669786904387	0.196066603668493
EKN05_007985	tus	DNA replication terminus site-binding protein	CDS	0.118288214592087	6.26066008544617	0.340300137026193	0.63669786904387	0.196066603668493
EKN05_016825	yjjV	metal-dependent hydrolase	CDS	0.272263963983115	5.93029618419603	0.34032404982496	0.63669786904387	0.196066603668493
EKN05_008310	EKN05_008310	YnfC family lipoprotein	CDS	0.113209571440044	6.44074952744065	0.340604806557438	0.636820270296382	0.195983121247527
EKN05_009045	EKN05_009045	RidA family protein	CDS	0.170234305912805	6.21591864564869	0.340721238652974	0.636820270296382	0.195983121247527
EKN05_011960	lolA	outer membrane lipoprotein chaperone LolA	CDS	0.149608290063289	6.81595687087206	0.341499905821076	0.63769900495705	0.19538426066995
EKN05_010730	tmk	dTMP kinase	CDS	0.232483234461595	4.77790071898617	0.341523614011903	0.63769900495705	0.19538426066995
EKN05_000575	yqgA	DUF554 domain-containing protein	CDS	0.138495954805266	5.77827634933529	0.341916816024287	0.638097796205392	0.195112755295318
EKN05_022765	degQ	serine endoprotease DegQ	CDS	-0.128766627370477	8.11954000040419	0.342069618283589	0.638097796205392	0.195112755295318
EKN05_017020	yjiY	carbon starvation protein A	CDS	0.131132390231862	5.09389001532931	0.342267588412404	0.638157004329878	0.195072459640005
EKN05_013180	asnB	asparagine synthase B	CDS	0.125153734118649	6.18193412310631	0.342445874808271	0.638179472518909	0.195057169298168
EKN05_006290	cheA	chemotaxis protein CheA	CDS	-0.222511377492703	3.49443802605999	0.342861329373402	0.638643689211301	0.194741374969181
EKN05_005505	EKN05_005505	his operon leader peptide	CDS	-0.433004345387528	5.7009129520286	0.343042204506595	0.63867071925355	0.194722994219512
EKN05_015370	gtra	GtrA family protein	CDS	-0.133644987641031	6.37098481896367	0.343296322948286	0.638834020261013	0.194611964139351
EKN05_002825	EKN05_002825	DUF5107 domain-containing protein	pseudo	-0.124823702785974	5.08197038109645	0.34353706939685	0.638972291382997	0.194517974330455
EKN05_014365	acrA	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	CDS	-0.120435991885687	8.5097937944578	0.34503866310649	0.641454444390226	0.1928341814597
EKN05_022815	nanA	N-acetylneuraminate lyase	CDS	-0.104445230535474	6.22393385158093	0.345849496915936	0.642543944887217	0.192097164698023
EKN05_007865	rsxG	electron transport complex subunit RsxG	CDS	-0.156918185425013	4.24995821415183	0.345959451440968	0.642543944887217	0.192097164698023
EKN05_014390	EKN05_014390	hypothetical protein	CDS	0.128742652036418	5.40797230992797	0.347079012008499	0.644311570164713	0.190904069781122
EKN05_019075	EKN05_019075	protein bax	CDS	-0.108455406191748	9.40457850663347	0.347418770356087	0.644630574865645	0.190689099722645
