locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_023735	EKN05_023735	invasion protein	CDS	EKN05_023735	-1.08754201345872	4.95781306845488	0.00502810898415226	0.0275676858772599	1.55959968847955
EKN05_023970	EKN05_023970	transposase	CDS	EKN05_023970	-0.606048841184384	6.1941694621806	0.0051805835572361	0.0281398927293649	1.55067756244973
EKN05_023840	pWR501_0041	transposase	pseudo	EKN05_023840	-0.392273828948201	7.57351826999122	0.00573040200894	0.0303501519388098	1.51783913041997
EKN05_024545	pWR501_0183	ISL3 family transposase	pseudo	EKN05_024545	-0.724655122597312	5.84856986506498	0.00586085086976677	0.0308685896978368	1.51048321180195
EKN05_023995	pWR501_0014	ISL3 family transposase	pseudo	EKN05_023995	-0.282918330364921	8.68409295193087	0.00589457134709607	0.030970005531614	1.50905871707301
EKN05_024225	mvpA	tRNA(fMet)-specific endonuclease VapC	CDS	EKN05_024225	-0.414521583124101	7.66396547887652	0.0059440149377121	0.0311915097589255	1.50596360363011
EKN05_023795	pWR501_0049	IS3 family transposase	pseudo	EKN05_023795	-0.283458678162245	8.20364861650103	0.00816739890535776	0.0397418205826613	1.40075224163252
EKN05_024315	yacA	hypothetical protein	CDS	EKN05_024315	-0.391902010616908	7.57661073745922	0.00820554221678656	0.0398821018981612	1.39922196122503
EKN05_023870	pWR501_0035	transposase	pseudo	EKN05_023870	-0.482518262316711	6.40380911422847	0.00916088492017858	0.0435854546980052	1.36065841894975
EKN05_024230	traD	conjugal transfer protein TraD	CDS	EKN05_024230	-0.58962643296536	6.31641659010699	0.00951688965586911	0.0450290845374934	1.34650688235877
EKN05_023605	EKN05_023605	IS3 family transposase	pseudo	EKN05_023605	-1.57782203013062	3.66138551208969	0.0098727430767638	0.0463432108118461	1.33401388013688
EKN05_024950	EKN05_024950	IS1 family transposase	pseudo	EKN05_024950	-0.31965151584252	7.70730617938725	0.0104687447252339	0.0484617999064342	1.31460045988659
EKN05_024450	EKN05_024450	IS5-like element ISSfl7 family transposase	CDS	EKN05_024450	-0.277042708726594	8.22516624099115	0.0127968074460617	0.0557716982624276	1.25358613092942
EKN05_023595	pWR501_0036	AAA family ATPase	CDS	EKN05_023595	-0.649453260089437	5.85326744710363	0.0128032646875213	0.0557716982624276	1.25358613092942
EKN05_023825	EKN05_023825	hypothetical protein	CDS	EKN05_023825	-0.32200033133371	7.37930550891512	0.0131858071139113	0.0569743956223694	1.2443202730675
EKN05_024560	EKN05_024560	ISL3 family transposase	pseudo	EKN05_024560	-0.395377690268994	6.86207568378333	0.0158034117889666	0.0653187348265974	1.18496223580231
EKN05_023950	EKN05_023950	IS66 family insertion sequence hypothetical protein	CDS	EKN05_023950	-0.358565008180993	7.23828088107167	0.0159073506120074	0.065621652524678	1.18295283714241
EKN05_024535	pWR501_0185	transposase	CDS	EKN05_024535	-0.471839844634985	6.86721947035448	0.0164536971376604	0.0674537349372501	1.17099399828666
EKN05_024460	EKN05_024460	MerR family transcriptional regulator	pseudo	EKN05_024460	-0.407214331231019	6.75420667327263	0.0168268141844352	0.0684908919560374	1.16436717794162
EKN05_024420	EKN05_024420	hypothetical protein	pseudo	EKN05_024420	-0.62152977210782	5.82121078925793	0.0170846602253123	0.0690410312158234	1.16089273050262
EKN05_023980	pWR501_0018	ATP-binding protein	pseudo	EKN05_023980	-0.659596216900098	6.03218228789253	0.0171070841008848	0.0690410312158234	1.16089273050262
EKN05_024615	EKN05_024615	IS3 family transposase	CDS	EKN05_024615	-0.877775413763086	4.57182217247726	0.0207825749290559	0.0792439767107902	1.10103373833015
EKN05_024510	tnpC	IS3 family transposase	pseudo	EKN05_024510	-0.222176664074873	8.66472068101715	0.0208038818909715	0.0792546461362455	1.10097526876714
EKN05_023615	pWR501_0090	transposase	pseudo	EKN05_023615	-0.329706904727332	7.161303477161	0.0210659130683285	0.0798974665709324	1.09746699129562
EKN05_023775	ospE2	hypothetical protein	CDS	EKN05_023775	-0.281059435113883	8.09493885493173	0.0238413838040338	0.0872553892725408	1.0592077396233
EKN05_024530	EKN05_024530	transposase	pseudo	EKN05_024530	-0.53527900734181	5.73599808200003	0.0265466266058651	0.0947272126052619	1.02352524183515
EKN05_024015	EKN05_024015	IS3 family transposase	pseudo	EKN05_024015	-0.579586912746197	5.86190349547103	0.026626670732822	0.0948437544350497	1.02299126260031
EKN05_023830	ltrA	group II intron reverse transcriptase/maturase	CDS	EKN05_023830	-0.265176811335676	7.94027265215071	0.0270250265894993	0.0955867823998819	1.0196021571764
EKN05_024095	EKN05_024095	IS3 family transposase	pseudo	EKN05_024095	-0.388713857834888	6.77025999997052	0.0303368340187009	0.103520593514407	0.984973246728574
EKN05_024290	pWR501_0243	IS4 family transposase	CDS	EKN05_024290	-0.612086366747433	5.13456024007963	0.0324543459723772	0.108400553396037	0.964968500673724
EKN05_024490	EKN05_024490	IS3 family transposase	pseudo	EKN05_024490	-0.298529497107988	7.44353089227268	0.0366407623215739	0.118590887574437	0.925948680517959
EKN05_023965	pWR501_0021	IS66 family insertion sequence element accessory protein TnpB	pseudo	EKN05_023965	-0.541062456512195	5.71469995308672	0.0423100442957671	0.133044737025183	0.876002300564898
EKN05_024480	EKN05_024480	hypothetical protein	pseudo	EKN05_024480	-0.232534223339072	8.00207361641613	0.0466570061044965	0.142195943159754	0.847112793820497
EKN05_023600	EKN05_023600	glutathione S-transferase	CDS	EKN05_023600	-0.409458532230427	6.31701575658045	0.0536239164024313	0.15609626786894	0.806607480430865
EKN05_023865	EKN05_023865	AAA family ATPase	pseudo	EKN05_023865	-0.642252882980166	5.13638895442891	0.0568380466001235	0.162354695850983	0.789535145580164
EKN05_024120	EKN05_024120	IS256 family transposase	pseudo	EKN05_024120	-0.470805273625878	6.02506892694533	0.0583274614751257	0.165402774858601	0.781457208836254
EKN05_024415	ycdA	DNA methylase	CDS	EKN05_024415	-0.321449315732325	7.15156806170537	0.0599957244611175	0.168681347434343	0.772932938479069
EKN05_024555	EKN05_024555	IS3 family transposase	pseudo	EKN05_024555	-0.848949300416536	4.31043945422138	0.0639984753294296	0.177603027453414	0.750549635431823
EKN05_024800	virB	Virulence regulon transcriptional activator VirB	CDS	EKN05_024800	0.0730962826145255	12.19162971229	0.0725145768096771	0.193221790851921	0.713943897003924
EKN05_024280	pWR501_0247	IS66 family insertion sequence element accessory protein TnpB	pseudo	EKN05_024280	-0.321434564893329	6.54808177927206	0.087309520191529	0.220306049180982	0.656973577793161
EKN05_023960	EKN05_023960	IS4 family transposase	CDS	EKN05_023960	-0.788504484204535	4.08158852168486	0.0940185842604533	0.231771777664514	0.634939448229108
EKN05_024205	traX	type-F conjugative transfer system pilin acetylase TraX	CDS	EKN05_024205	-0.233995850539671	7.26592151377451	0.095220184894871	0.233524615931973	0.631667333513481
EKN05_024815	EKN05_024815	IS110-like element ISSfl4 family transposase	CDS	EKN05_024815	-0.487704632817684	4.66142015172467	0.162378576706962	0.338842624492792	0.47000196310627
EKN05_024410	yceA	hypothetical protein	CDS	EKN05_024410	-0.344284405309655	5.96093886504755	0.178011665802584	0.361254006145339	0.442187328077148
EKN05_024520	pWR501_0187	hypothetical protein	CDS	EKN05_024520	-0.64764720889151	4.03192931721301	0.184746292605038	0.369311573296509	0.432607082438228
EKN05_024370	tnpG	IS3 family transposase	CDS	EKN05_024370	-0.188301789317312	7.05625812548509	0.193175991652024	0.37857189759907	0.421851628012569
EKN05_024220	mvpT	antitoxin	CDS	EKN05_024220	-0.579302827737321	4.11707258271385	0.197404088372478	0.384045573108111	0.415617236635066
EKN05_024610	EKN05_024610	transposase	pseudo	EKN05_024610	-0.2544798527173	6.05298144762653	0.204791316738234	0.3932844270663	0.40529325006387
EKN05_023835	EKN05_023835	transposase domain-containing protein	pseudo	EKN05_023835	-0.205171792386207	6.79883633187472	0.208827404188365	0.398445338818466	0.399631249368934
EKN05_024130	pWR501_0281	IS91 family transposase	CDS	EKN05_024130	-0.528157081253831	4.41987644811919	0.211917910138765	0.403023096106156	0.394670064965487
EKN05_024285	EKN05_024285	IS3 family transposase	pseudo	EKN05_024285	-0.672122186926143	3.67736384123557	0.215927168952922	0.407578503378671	0.389788729744649
EKN05_024060	pWR501_0001	IS3 family transposase	pseudo	EKN05_024060	-0.176757887267629	7.50224568768137	0.223046285697991	0.416085582350477	0.380817332546662
EKN05_023700	EKN05_023700	IS3 family transposase	pseudo	EKN05_023700	-0.346901473408045	4.96779966378378	0.276286127445111	0.477209602660358	0.321290825813839
EKN05_023855	pWR501_0038	hypothetical protein	CDS	EKN05_023855	-0.166982137144458	6.72261320214572	0.280974295977409	0.482523305292645	0.31648170591487
EKN05_023730	EKN05_023730	hypothetical protein	CDS	EKN05_023730	0.408047483332273	5.00919092559307	0.332369944345737	0.532637762607951	0.273568046475974
EKN05_023655	pWR501_0080	IS630 family transposase	CDS	EKN05_023655	-0.0895126085261992	7.7773037802011	0.431343520975337	0.625635611791387	0.203678538777633
EKN05_024090	EKN05_024090	IS3 family transposase	CDS	EKN05_024090	-0.0850225300816992	8.04104624375022	0.447346689549653	0.638909196153117	0.194560860796001
EKN05_024605	pWR501_0172	IS3 family transposase	pseudo	EKN05_024605	-0.163064322980692	6.10863608081636	0.454600898385617	0.645210820976868	0.190298357570841
EKN05_024100	EKN05_024100	IS3 family transposase	pseudo	EKN05_024100	-0.0900373919198776	7.31190418518365	0.48779357802651	0.675103230133033	0.170629814058882
EKN05_023880	EKN05_023880	IS21 family transposase	pseudo	EKN05_023880	-0.119401403987625	6.44635114610143	0.493007567248239	0.678963115261403	0.168153818169489
EKN05_024125	EKN05_024125	hypothetical protein	CDS	EKN05_024125	-0.261823843790373	4.27650560161024	0.500214687239713	0.684537964448849	0.164602460907011
EKN05_024300	EKN05_024300	IS1 family transposase	pseudo	EKN05_024300	0.233328279235704	4.37577504130826	0.529716530706231	0.707721118403769	0.150137844850611
EKN05_023750	pWR501_0010	IS3 family transposase	pseudo	EKN05_023750	-0.353056939992759	3.22141780368093	0.543926159059216	0.719415442098992	0.143020244379052
EKN05_023815	EKN05_023815	IS3 family transposase	pseudo	EKN05_023815	0.211995745471437	4.88225099714165	0.55322555547326	0.727106147494322	0.138402183493152
EKN05_024345	EKN05_024345	IS1 family transposase	pseudo	EKN05_024345	0.114664524970421	6.39832253942389	0.578560778782904	0.747554995397826	0.126356852074784
EKN05_024295	EKN05_024295	IS66 family insertion sequence element accessory protein TnpB	pseudo	EKN05_024295	-0.126123271094164	5.79087075944146	0.664938536151491	0.808422767273477	0.0923614641300067
EKN05_023755	EKN05_023755	IS3 family transposase	pseudo	EKN05_023755	0.106981985565564	5.18302063904812	0.717150158452689	0.838520493799533	0.0764863185852832
EKN05_023770	EKN05_023770	IS1 family transposase	pseudo	EKN05_023770	0.110714811978335	5.0730643047633	0.756883678387938	0.863109430321478	0.0639341382686969
EKN05_024235	EKN05_024235	IS3 family transposase	CDS	EKN05_024235	0.0886211028670714	5.0122477601731	0.77975931145707	0.878665624120835	0.0561763640922696
EKN05_024135	EKN05_024135	replication protein RepA4	pseudo	EKN05_024135	-0.127274492567946	3.98527361004678	0.795652794732942	0.888160914245688	0.0515083429625242
EKN05_024365	EKN05_024365	IS3-like element IS2 family transposase	CDS	EKN05_024365	-0.116528691033554	3.96587620778763	0.819710911870215	0.902778324235664	0.0444188769069171
EKN05_023590	EKN05_023590	IS91 family transposase	CDS	EKN05_023590	-0.0416617914033821	5.39361238681076	0.866815786375062	0.933594167304225	0.0298418702397885
EKN05_023805	EKN05_023805	hypothetical protein	CDS	EKN05_023805	0.0145397109664351	3.87065509026021	0.978643895135739	0.991143131260936	0.00386362439641596
EKN05_024540	EKN05_024540	IS91 family transposase	pseudo	EKN05_024540	0.00551167005113214	6.36717820521234	0.980361664556066	0.992178834230459	0.00341004183819507
